Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,481.000000,491.000000,480.000000,485.000000,230.934235,1210000
2000-01-04,480.000000,480.000000,470.000000,473.799988,225.601273,8990000
2000-01-05,470.000000,490.100006,460.000000,490.000000,233.314865,9920000
2000-01-06,485.000000,512.000000,485.000000,505.000000,240.457245,12310000
2000-01-07,510.000000,538.000000,500.000000,528.000000,251.408676,24570000
2000-01-10,549.900024,550.000000,526.000000,545.000000,259.503296,11570000
2000-01-11,540.000000,545.000000,531.000000,537.000000,255.694077,4410000
2000-01-12,540.000000,545.000000,534.000000,545.000000,259.503296,4530000
2000-01-13,550.000000,570.000000,480.000000,480.000000,228.553360,3280000
2000-01-14,530.000000,550.000000,520.000000,540.000000,257.122620,5290000
2000-01-17,540.000000,550.000000,539.900024,542.000000,258.074921,2970000
2000-01-18,542.099976,582.000000,542.099976,580.000000,276.168518,7390000
2000-01-19,578.000000,580.000000,555.000000,557.000000,265.217133,3340000
2000-01-20,560.000000,560.000000,530.000000,545.000000,259.503296,2750000
2000-01-21,549.000000,549.000000,520.000000,545.000000,259.503296,5460000
2000-01-24,545.000000,545.000000,535.000000,535.099976,254.789230,1710000
2000-01-25,535.099976,535.099976,535.099976,535.099976,254.789230,0
2000-01-26,530.000000,530.000000,515.000000,519.900024,247.551758,5370000
2000-01-27,530.000000,530.000000,520.000000,525.000000,249.980240,7850000
2000-01-28,525.000000,527.000000,520.099976,522.000000,248.551727,1750000
2000-01-31,500.000000,510.000000,500.000000,500.000000,238.076462,4140000
2000-02-01,505.000000,510.000000,490.000000,493.000000,234.743378,12710000
2000-02-02,495.000000,500.000000,495.000000,500.000000,238.076462,8200000
2000-02-03,510.000000,515.000000,506.000000,512.000000,243.790222,10580000
2000-02-04,515.000000,520.000000,500.000000,500.000000,238.076462,3170000
2000-02-07,520.000000,524.000000,515.000000,524.000000,249.504150,3580000
2000-02-08,521.000000,540.000000,521.000000,540.000000,257.122620,8250000
2000-02-09,540.000000,549.000000,535.000000,540.000000,257.122620,10420000
2000-02-10,540.000000,540.000000,530.000000,535.000000,254.741837,6620000
2000-02-11,534.000000,534.000000,519.000000,519.000000,247.123367,2460000
2000-02-14,502.000000,510.000000,502.000000,505.000000,240.457245,2580000
2000-02-15,502.000000,511.000000,502.000000,510.000000,242.837906,2430000
2000-02-16,510.000000,520.000000,509.899994,520.000000,247.599380,7320000
2000-02-17,515.000000,523.000000,514.000000,519.000000,247.123367,4240000
2000-02-18,516.500000,517.000000,516.500000,516.500000,245.932907,2850000
2000-02-21,517.000000,525.000000,516.900024,521.000000,248.075607,7010000
2000-02-22,525.000000,525.000000,512.000000,517.000000,246.171112,10670000
2000-02-23,518.000000,522.000000,515.000000,517.000000,246.171112,14210000
2000-02-24,517.000000,520.000000,505.000000,505.000000,240.457245,10630000
2000-02-25,505.000000,505.100006,503.000000,503.000000,239.504868,52280000
2000-02-28,540.000000,540.000000,489.000000,490.000000,233.314865,7830000
2000-02-29,500.000000,500.000000,490.000000,491.200012,233.886276,2280000
2000-03-01,492.000000,492.000000,485.000000,488.000000,232.362549,3460000
2000-03-02,490.000000,490.000000,487.000000,487.500000,232.124496,5350000
2000-03-03,490.000000,490.000000,483.500000,485.000000,230.934235,9520000
2000-03-06,485.000000,485.000000,485.000000,485.000000,230.934235,0
2000-03-07,485.000000,485.000000,485.000000,485.000000,230.934235,0
2000-03-08,485.000000,485.000000,480.000000,485.000000,230.934235,6150000
2000-03-09,485.000000,487.500000,478.000000,484.500000,230.696091,6630000
2000-03-10,484.899994,486.000000,480.000000,485.000000,230.934235,9870000
2000-03-13,485.000000,485.000000,485.000000,485.000000,230.934235,0
2000-03-14,479.899994,479.899994,465.000000,469.799988,223.696609,4440000
2000-03-15,461.000000,461.000000,455.000000,458.000000,218.078049,10550000
2000-03-16,468.100006,472.000000,468.000000,470.000000,223.791794,2770000
2000-03-17,460.000000,460.200012,454.000000,455.000000,216.649414,12420000
2000-03-20,460.000000,465.000000,452.000000,455.000000,216.649414,2490000
2000-03-21,455.000000,455.000000,440.000000,450.000000,214.268875,15800000
2000-03-22,455.000000,456.000000,450.000000,456.000000,217.125626,6490000
2000-03-23,460.000000,472.000000,460.000000,469.899994,223.744217,15110000
2000-03-24,480.000000,480.000000,465.000000,472.000000,224.744156,3980000
2000-03-27,475.000000,479.399994,469.000000,470.000000,223.791794,4910000
2000-03-28,470.100006,470.100006,455.000000,458.899994,218.506561,5580000
2000-03-29,479.899994,479.899994,458.000000,462.000000,219.982605,4470000
2000-03-30,460.000000,460.000000,455.000000,460.000000,219.030334,4420000
2000-03-31,465.000000,465.000000,451.100006,455.000000,216.649414,2170000
2000-04-03,451.500000,455.000000,433.000000,435.000000,207.126434,6720000
2000-04-04,448.000000,448.000000,430.000000,439.899994,209.459549,2570000
2000-04-05,450.000000,451.500000,440.000000,440.000000,209.507355,5370000
2000-04-06,445.000000,455.000000,440.000000,448.000000,213.316483,2170000
2000-04-07,455.000000,460.899994,450.000000,450.000000,214.268875,6790000
2000-04-10,460.000000,460.000000,441.000000,445.000000,211.887970,2400000
2000-04-11,443.000000,450.000000,440.000000,441.000000,209.983353,740000
2000-04-12,441.500000,445.000000,438.000000,440.000000,209.507355,3470000
2000-04-13,432.000000,440.000000,420.000000,420.000000,199.984192,1780000
2000-04-14,415.000000,418.000000,395.000000,397.000000,189.032593,4110000
2000-04-17,397.000000,402.000000,368.000000,390.000000,185.699585,7360000
2000-04-18,400.000000,415.000000,400.000000,408.000000,194.270325,7340000
2000-04-19,411.500000,420.000000,390.000000,400.299988,190.603958,4130000
2000-04-20,405.500000,425.000000,405.500000,425.000000,202.364990,410000
2000-04-21,425.000000,425.000000,425.000000,425.000000,202.364990,0
2000-04-24,420.000000,420.000000,410.000000,420.000000,199.984192,3750000
2000-04-25,451.399994,451.399994,420.000000,433.000000,206.174164,2520000
2000-04-26,436.000000,437.000000,430.000000,432.899994,206.126617,5060000
2000-04-27,432.899994,440.000000,431.000000,440.000000,209.507355,6110000
2000-04-28,440.100006,443.000000,431.000000,436.000000,207.602539,2480000
2000-05-01,436.000000,436.000000,436.000000,436.000000,207.602539,0
2000-05-02,2.349206,2.433862,2.306878,2.433862,1.158890,366093000
2000-05-03,2.433862,2.433862,2.349206,2.349206,1.118581,260442000
2000-05-04,2.370370,2.391534,2.370370,2.370370,1.128659,502456500
2000-05-05,2.370370,2.433862,2.370370,2.412698,1.148814,563881500
2000-05-08,2.412698,2.412698,2.370370,2.370370,1.128659,208845000
2000-05-09,2.370370,2.391534,2.201058,2.285714,1.088349,255528000
2000-05-10,2.264550,2.264550,2.179894,2.201058,1.048040,426289500
2000-05-11,2.179894,2.222222,2.179894,2.222222,1.058118,1147419000
2000-05-12,2.328042,2.328042,2.137566,2.158730,1.027885,441031500
2000-05-15,2.179894,2.179894,2.158730,2.158730,1.027885,3998767500
2000-05-16,2.179894,2.222222,2.158730,2.179894,1.037963,2418916500
2000-05-17,2.179894,2.179894,2.116402,2.137566,1.017808,179361000
2000-05-18,2.116402,2.116402,1.989417,2.010582,0.957344,1585993500
2000-05-19,1.989417,1.989417,1.925925,1.947089,0.927112,382063500
2000-05-22,1.968253,1.968253,1.862433,1.904761,0.906957,1280097000
2000-05-23,1.904761,1.925925,1.798941,1.820105,0.866648,1082308500
2000-05-24,1.862433,1.862433,1.756613,1.798941,0.856571,1785010500
2000-05-25,1.798941,1.883597,1.798941,1.841269,0.876726,3519652500
2000-05-26,1.862433,1.947089,1.862433,1.947089,0.927112,662161500
2000-05-29,2.010582,2.010582,1.968253,1.989417,0.947266,1095822000
2000-05-30,2.010582,2.116402,1.989417,2.116402,1.007730,3190414500
2000-05-31,2.095238,2.222222,2.095238,2.222222,1.058118,2855034000
2000-06-01,2.179894,2.328042,2.179894,2.306878,1.098427,1954543500
2000-06-02,2.370370,2.391534,2.222222,2.285714,1.088349,2298523500
2000-06-05,2.328042,2.328042,2.285714,2.306878,1.098427,1385748000
2000-06-06,2.306878,2.306878,2.306878,2.306878,1.098427,0
2000-06-07,2.328042,2.349206,2.306878,2.349206,1.118581,1083537000
2000-06-08,2.370370,2.391534,2.285714,2.349206,1.118581,1614249000
2000-06-09,2.328042,2.349206,2.285714,2.328042,1.108504,1265355000
2000-06-12,2.285714,2.306878,2.243386,2.264550,1.078272,426289500
2000-06-13,2.264550,2.264550,2.222222,2.243386,1.068195,563881500
2000-06-14,2.243386,2.264550,2.179894,2.222222,1.058118,729729000
2000-06-15,2.201058,2.222222,2.095238,2.095238,0.997654,1566337500
2000-06-16,2.116402,2.116402,1.989417,2.074074,0.987576,1213758000
2000-06-19,2.074074,2.074074,1.989417,2.031746,0.967421,2750611500
2000-06-20,2.074074,2.116402,2.052910,2.074074,0.987576,2073708000
2000-06-21,2.116402,2.243386,2.095238,2.243386,1.068195,4486482000
2000-06-22,2.243386,2.243386,2.243386,2.243386,1.068195,0
2000-06-23,2.264550,2.285714,2.201058,2.222222,1.058118,1654789500
2000-06-26,2.243386,2.243386,2.179894,2.179894,1.037963,1158475500
2000-06-27,2.179894,2.264550,2.179894,2.243386,1.068211,1309581000
2000-06-28,2.285714,2.391534,2.285714,2.370370,1.128675,2031939000
2000-06-29,2.285714,2.370370,2.285714,2.349206,1.118598,2663388000
2000-06-30,2.349206,2.370370,2.328042,2.328042,1.108521,1538082000
2000-07-03,2.328042,2.349206,2.306878,2.328042,1.108521,1081080000
2000-07-04,2.328042,2.433862,2.328042,2.433862,1.158908,2760439500
2000-07-05,2.433862,2.582010,2.433862,2.476190,1.179063,4563877500
2000-07-06,2.497354,2.560846,2.497354,2.539682,1.209295,3099505500
2000-07-07,2.560846,2.582010,2.560846,2.582010,1.229450,1895575500
2000-07-10,2.603174,2.624338,2.582010,2.603174,1.239527,4058964000
2000-07-11,2.582010,2.582010,2.433862,2.497354,1.189140,1738327500
2000-07-12,2.497354,2.539682,2.455026,2.455026,1.168985,2229727500
2000-07-13,2.455026,2.497354,2.433862,2.455026,1.168985,1386976500
2000-07-14,2.433862,2.476190,2.433862,2.455026,1.168985,1350121500
2000-07-17,2.497354,2.518518,2.476190,2.476190,1.179063,2233413000
2000-07-18,2.518518,2.539682,2.497354,2.518518,1.199218,2285010000
2000-07-19,2.518518,2.518518,2.455026,2.497354,1.189140,318181500
2000-07-20,2.539682,2.539682,2.433862,2.433862,1.158908,929974500
2000-07-21,2.433862,2.476190,2.328042,2.476190,1.179063,2412774000
2000-07-24,2.497354,2.518518,2.433862,2.476190,1.179063,929974500
2000-07-25,2.497354,2.518518,2.433862,2.433862,1.158908,1011055500
2000-07-26,2.433862,2.455026,2.391534,2.455026,1.168985,898033500
2000-07-27,2.476190,2.476190,2.433862,2.433862,1.158908,664618500
2000-07-28,2.433862,2.455026,2.412698,2.412698,1.148831,1238328000
2000-07-31,2.433862,2.497354,2.412698,2.476190,1.179063,1087222500
2000-08-01,2.497354,2.497354,2.433862,2.433862,1.158908,1105650000
2000-08-02,2.476190,2.476190,2.412698,2.455026,1.168985,1404175500
2000-08-03,2.391534,2.476190,2.391534,2.476190,1.179063,2071251000
2000-08-04,2.476190,2.497354,2.476190,2.497354,1.189140,2615476500
2000-08-07,2.497354,2.539682,2.497354,2.518518,1.199218,1217443500
2000-08-08,2.497354,2.560846,2.497354,2.518518,1.199218,2031939000
2000-08-09,2.518518,2.603174,2.518518,2.518518,1.199218,2039310000
2000-08-10,2.539682,2.666666,2.539682,2.582010,1.229450,2610562500
2000-08-11,2.645502,2.687830,2.560846,2.666666,1.269760,3356262000
2000-08-14,2.666666,2.857142,2.666666,2.814814,1.340302,3187957500
2000-08-15,2.814814,2.857142,2.772486,2.857142,1.360457,3160930500
2000-08-16,2.814814,2.835978,2.772486,2.814814,1.340302,2620390500
2000-08-17,2.814814,2.814814,2.687830,2.751322,1.310069,1738327500
2000-08-18,2.730158,2.751322,2.603174,2.645502,1.259682,1529482500
2000-08-21,2.645502,2.645502,2.582010,2.603174,1.239527,1179360000
2000-08-22,2.645502,2.645502,2.603174,2.624338,1.249605,574938000
2000-08-23,2.645502,2.645502,2.582010,2.582010,1.229450,1407861000
2000-08-24,2.582010,2.603174,2.497354,2.539682,1.209295,1503684000
2000-08-25,2.560846,2.603174,2.539682,2.539682,1.209295,1328008500
2000-08-28,2.560846,2.582010,2.560846,2.582010,1.229450,1884519000
2000-08-29,2.603174,2.687830,2.582010,2.624338,1.249605,800982000
2000-08-30,2.645502,2.708994,2.645502,2.687830,1.279837,2298523500
2000-08-31,2.645502,2.772486,2.645502,2.772486,1.320147,5300977500
2000-09-01,2.751322,2.793650,2.751322,2.793650,1.330224,2374690500
2000-09-04,2.793650,2.835978,2.772486,2.772486,1.320147,581080500
2000-09-05,2.772486,2.814814,2.708994,2.730158,1.299992,826780500
2000-09-06,2.751322,2.772486,2.730158,2.751322,1.310069,437346000
2000-09-07,2.751322,2.751322,2.751322,2.751322,1.310069,0
2000-09-08,2.730158,2.730158,2.645502,2.708994,1.289915,453316500
2000-09-11,2.645502,2.708994,2.645502,2.645502,1.259682,1343979000
2000-09-12,2.645502,2.708994,2.645502,2.666666,1.269760,789925500
2000-09-13,2.687830,2.708994,2.666666,2.708994,1.289915,1804666500
2000-09-14,2.708994,2.730158,2.666666,2.666666,1.269760,846436500
2000-09-15,2.666666,2.687830,2.624338,2.624338,1.249605,557739000
2000-09-18,2.603174,2.603174,2.476190,2.497354,1.189140,807124500
2000-09-19,2.497354,2.582010,2.497354,2.582010,1.229450,1635133500
2000-09-20,2.539682,2.539682,2.476190,2.497354,1.189140,490171500
2000-09-21,2.518518,2.518518,2.433862,2.433862,1.158908,939802500
2000-09-22,2.433862,2.560846,2.391534,2.560846,1.219373,2089678500
2000-09-25,2.582010,2.666666,2.560846,2.624338,1.249605,2229727500
2000-09-26,2.560846,2.645502,2.560846,2.624338,1.249605,536854500
2000-09-27,2.603174,2.603174,2.412698,2.518518,1.199218,427518000
2000-09-28,2.497354,2.539682,2.455026,2.539682,1.209295,960687000
2000-09-29,2.539682,2.539682,2.433862,2.497354,1.189140,776412000
2000-10-02,2.582010,2.582010,2.328042,2.370370,1.128675,1280097000
2000-10-03,2.433862,2.455026,2.328042,2.328042,1.108521,673218000
2000-10-04,2.349206,2.370370,2.243386,2.306878,1.098443,1961914500
2000-10-05,2.306878,2.306878,2.306878,2.306878,1.098443,0
2000-10-06,2.412698,2.476190,2.264550,2.306878,1.098443,1628991000
2000-10-09,2.328042,2.328042,2.264550,2.285714,1.088366,964372500
2000-10-10,2.285714,2.306878,2.243386,2.264550,1.078288,1700244000
2000-10-11,2.306878,2.306878,2.264550,2.264550,1.078288,512284500
2000-10-12,2.264550,2.264550,2.264550,2.264550,1.078288,0
2000-10-13,2.222222,2.222222,2.116402,2.158730,1.027901,614250000
2000-10-16,2.179894,2.264550,2.137566,2.137566,1.017823,1608106500
2000-10-17,2.201058,2.201058,2.074074,2.095238,0.997668,1686730500
2000-10-18,2.052910,2.074074,1.968253,2.010582,0.957359,2781324000
2000-10-19,2.116402,2.158730,2.116402,2.116402,1.007746,762898500
2000-10-20,2.116402,2.201058,2.116402,2.137566,1.017823,557739000
2000-10-23,2.074074,2.222222,2.074074,2.074074,0.987591,1012284000
2000-10-24,2.074074,2.074074,2.074074,2.074074,0.987591,0
2000-10-25,2.010582,2.052910,2.010582,2.010582,0.957359,1371006000
2000-10-26,2.074074,2.116402,1.904761,2.031746,0.967436,4097047500
2000-10-27,2.074074,2.074074,2.052910,2.052910,0.977514,4495081500
2000-10-30,2.116402,2.179894,2.095238,2.116402,1.007746,3328006500
2000-10-31,2.158730,2.201058,2.095238,2.116402,1.007746,2256754500
2000-11-01,2.158730,2.158730,2.095238,2.137566,1.017823,10681807500
2000-11-02,2.137566,2.137566,2.137566,2.137566,1.017823,0
2000-11-03,2.179894,2.179894,2.010582,2.052910,0.977514,2130219000
2000-11-06,2.074074,2.116402,2.052910,2.095238,0.997668,1412775000
2000-11-07,2.031746,2.116402,2.031746,2.095238,0.997668,1931202000
2000-11-08,2.116402,2.158730,2.010582,2.010582,0.957359,3499996500
2000-11-09,2.052910,2.052910,1.968253,1.968253,0.937204,1383291000
2000-11-10,2.031746,2.031746,1.989417,2.010582,0.957359,1136362500
2000-11-13,1.989417,1.989417,1.968253,1.989417,0.947281,632677500
2000-11-14,1.989417,1.989417,1.989417,1.989417,0.947281,0
2000-11-15,1.989417,1.989417,1.989417,1.989417,0.947281,0
2000-11-16,2.010582,2.010582,1.925925,1.947089,0.927126,796068000
2000-11-17,1.925925,1.925925,1.841269,1.904761,0.906971,2061423000
2000-11-20,1.925925,1.947089,1.862433,1.862433,0.886816,2336607000
2000-11-21,1.904761,1.925925,1.862433,1.904761,0.906971,1705158000
2000-11-22,1.904761,1.925925,1.841269,1.841269,0.876739,3259210500
2000-11-23,1.904761,1.904761,1.841269,1.904761,0.906971,1393119000
2000-11-24,1.925925,1.947089,1.883597,1.904761,0.906971,480343500
